2025-09-19 14:57:02.831 | INFO     | 喜马拉雅.dp.main:<module>:27 - 浏览器对象创建完成
2025-09-19 20:28:53.057 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-05-20', 'anchorUid': 44332883, 'playCount': 28506856, 'comments_count': 121, 'score': 0.72, 'albumTitle': '谍影:命令与征服 ｜ 万历大帝 ｜超燃谍战 ｜热血军事 ｜多人有声剧', 'anchorName': '万历大帝', 'fansCount': 844314, 'commentCount': 0, 'trackCount': 2650, 'albumId': 81876916}
2025-09-19 20:28:53.063 | WARNING  | __main__:<module>:581 - 封控出现，专辑 81876916 章节稍后补爬
2025-09-19 20:28:54.949 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2022-12-13', 'anchorUid': 412519988, 'playCount': 243223449, 'comments_count': 6753, 'score': 0.63, 'albumTitle': '【燃番啦】我有一座山寨|开局一座山&最强山贼系统|大斌领衔多人有声剧', 'anchorName': '大斌不想工作室', 'fansCount': 250589, 'commentCount': 0, 'trackCount': 1054, 'albumId': 73189552}
2025-09-19 20:28:54.954 | WARNING  | __main__:<module>:581 - 封控出现，专辑 73189552 章节稍后补爬
2025-09-19 20:28:57.020 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-06-09', 'createDate': '2022-04-12', 'anchorUid': 44332883, 'playCount': 87634850, 'comments_count': 1678, 'score': 0.88, 'albumTitle': '谍影风云 | 万历大帝-民国谍影-破亿谍战爽文', 'anchorName': '万历大帝', 'fansCount': 844314, 'commentCount': 0, 'trackCount': 4961, 'albumId': 63601691}
2025-09-19 20:28:57.022 | WARNING  | __main__:<module>:581 - 封控出现，专辑 63601691 章节稍后补爬
2025-09-19 20:28:58.974 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-04-23', 'createDate': '2023-03-13', 'anchorUid': 40084802, 'playCount': 141104145, 'comments_count': 5596, 'score': 0.78, 'albumTitle': '家父汉高祖｜爆笑&历史｜安燃领衔VIP免费有声小说', 'anchorName': '安燃', 'fansCount': 3142906, 'commentCount': 0, 'trackCount': 1491, 'albumId': 74901935}
2025-09-19 20:28:58.979 | WARNING  | __main__:<module>:581 - 封控出现，专辑 74901935 章节稍后补爬
2025-09-19 20:29:00.999 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2021-11-29', 'anchorUid': 8936961, 'playCount': 135397567, 'comments_count': 1996, 'score': 0.53, 'albumTitle': '从今天开始做藩王 | 穿越逆袭争霸 | VIP免费', 'anchorName': '方小明0o', 'fansCount': 241619, 'commentCount': 0, 'trackCount': 1215, 'albumId': 55146353}
2025-09-19 20:29:01.005 | WARNING  | __main__:<module>:581 - 封控出现，专辑 55146353 章节稍后补爬
2025-09-19 20:29:02.978 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-08-12', 'anchorUid': 394901358, 'playCount': 2072013, 'comments_count': 102, 'score': 0.86, 'albumTitle': '民国：我大军阀，多子多福|军事|民国|抗战|vip多人有声剧', 'anchorName': '糖公子1', 'fansCount': 67030, 'commentCount': 0, 'trackCount': 415, 'albumId': 101771434}
2025-09-19 20:29:02.983 | WARNING  | __main__:<module>:581 - 封控出现，专辑 101771434 章节稍后补爬
2025-09-19 20:29:04.916 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-15', 'createDate': '2021-10-11', 'anchorUid': 37202790, 'playCount': 242261824, 'comments_count': 5166, 'score': 0.87, 'albumTitle': '龙刺丨米读爆款丨雷书侠&热血兵王&野贺演播丨军事', 'anchorName': '野贺', 'fansCount': 624669, 'commentCount': 0, 'trackCount': 1509, 'albumId': 53779609}
2025-09-19 20:29:04.921 | WARNING  | __main__:<module>:581 - 封控出现，专辑 53779609 章节稍后补爬
2025-09-19 20:29:06.867 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-08-26', 'createDate': '2022-03-24', 'anchorUid': 35310389, 'playCount': 131336263, 'comments_count': 3254, 'score': 0.75, 'albumTitle': '朕|起点爆款历史文｜架空权谋&逆袭成帝|VIP免费有声小说', 'anchorName': '伍壹先生', 'fansCount': 2306998, 'commentCount': 0, 'trackCount': 1496, 'albumId': 60639537}
2025-09-19 20:29:06.872 | WARNING  | __main__:<module>:581 - 封控出现，专辑 60639537 章节稍后补爬
2025-09-19 20:29:09.173 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-08-18', 'createDate': '2020-12-06', 'anchorUid': 66703024, 'playCount': 93364102, 'comments_count': 1065, 'score': 0.65, 'albumTitle': '兵起三国之天下争雄丨穿越逆袭&权谋争霸| 乱世枭雄', 'anchorName': '一桶胶水_畅听阁', 'fansCount': 176866, 'commentCount': 0, 'trackCount': 1131, 'albumId': 44499417}
2025-09-19 20:29:09.179 | WARNING  | __main__:<module>:581 - 封控出现，专辑 44499417 章节稍后补爬
2025-09-19 20:29:11.117 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2025-02-19', 'anchorUid': 2342717, 'playCount': 48476545, 'comments_count': 318, 'score': 0.62, 'albumTitle': '皇后请自重，我真不想代替陛下！| 爆笑穿越 | 历史 | 多人有声剧', 'anchorName': '大斌', 'fansCount': 9967493, 'commentCount': 0, 'trackCount': 1044, 'albumId': 86264252}
2025-09-19 20:29:11.122 | WARNING  | __main__:<module>:581 - 封控出现，专辑 86264252 章节稍后补爬
2025-09-19 20:29:13.156 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2018-10-24', 'anchorUid': 29686160, 'playCount': 92305582, 'comments_count': 2167, 'score': 0.85, 'albumTitle': '秦吏 | 七月新番作品 | 重生 | 多人有声剧', 'anchorName': '文远大V', 'fansCount': 420135, 'commentCount': 0, 'trackCount': 797, 'albumId': 18985204}
2025-09-19 20:29:13.161 | WARNING  | __main__:<module>:581 - 封控出现，专辑 18985204 章节稍后补爬
2025-09-19 20:29:15.194 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-09-10', 'anchorUid': 1474218, 'playCount': 27954946, 'comments_count': 326, 'score': 0.75, 'albumTitle': '大明流匪｜穿越历史霸榜神作｜热血爽文｜明朝那些事儿｜VIP免费｜多人有声剧', 'anchorName': 'DJ严冬', 'fansCount': 360362, 'commentCount': 0, 'trackCount': 2795, 'albumId': 83505937}
2025-09-19 20:29:15.199 | WARNING  | __main__:<module>:581 - 封控出现，专辑 83505937 章节稍后补爬
2025-09-19 20:29:17.194 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-04-15', 'anchorUid': 193740677, 'playCount': 11998383, 'comments_count': 282, 'score': 0.78, 'albumTitle': '东三省 1931 三省集体穿越 | 暴揍日本 | 解放全世界', 'anchorName': '大鱼大肉哥', 'fansCount': 125945, 'commentCount': 0, 'trackCount': 875, 'albumId': 91156374}
2025-09-19 20:29:17.199 | WARNING  | __main__:<module>:581 - 封控出现，专辑 91156374 章节稍后补爬
2025-09-19 20:29:19.204 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-03-05', 'createDate': '2020-11-12', 'anchorUid': 20606950, 'playCount': 407391631, 'comments_count': 7659, 'score': 0.75, 'albumTitle': '贞观大闲人丨爆笑历史丨VIP免费有声小说', 'anchorName': '幻樱空', 'fansCount': 5849331, 'commentCount': 0, 'trackCount': 1143, 'albumId': 43686673}
2025-09-19 20:29:19.210 | WARNING  | __main__:<module>:581 - 封控出现，专辑 43686673 章节稍后补爬
2025-09-19 20:29:21.181 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2021-08-17', 'anchorUid': 44332883, 'playCount': 104479081, 'comments_count': 1520, 'score': 0.84, 'albumTitle': '猎谍 | 万历大帝-精品多播', 'anchorName': '万历大帝', 'fansCount': 844314, 'commentCount': 0, 'trackCount': 6067, 'albumId': 52230970}
2025-09-19 20:29:21.186 | WARNING  | __main__:<module>:581 - 封控出现，专辑 52230970 章节稍后补爬
2025-09-19 20:29:23.198 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-18', 'createDate': '2023-09-18', 'anchorUid': 35310389, 'playCount': 41891552, 'comments_count': 445, 'score': 0.74, 'albumTitle': '宰执天下丨历史穿越丨权谋丨VIP免费丨多人有声剧', 'anchorName': '伍壹先生', 'fansCount': 2306998, 'commentCount': 0, 'trackCount': 2071, 'albumId': 78185500}
2025-09-19 20:29:23.203 | WARNING  | __main__:<module>:581 - 封控出现，专辑 78185500 章节稍后补爬
2025-09-19 20:29:25.164 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-03-10', 'anchorUid': 44332883, 'playCount': 13987143, 'comments_count': 205, 'score': 0.44, 'albumTitle': '海南1939 | 万历大帝|登陆东京暴揍小鬼子！', 'anchorName': '万历大帝', 'fansCount': 844314, 'commentCount': 0, 'trackCount': 1794, 'albumId': 87660804}
2025-09-19 20:29:25.170 | WARNING  | __main__:<module>:581 - 封控出现，专辑 87660804 章节稍后补爬
2025-09-19 20:29:27.100 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-06-16', 'anchorUid': 36358783, 'playCount': 13642457, 'comments_count': 243, 'score': 0.8, 'albumTitle': '大明传承丨多人丨重生朱允熥 ，打造大明巅峰丨大明：开局请朱元璋退位', 'anchorName': '化合声坞', 'fansCount': 82688, 'commentCount': 0, 'trackCount': 936, 'albumId': 94174279}
2025-09-19 20:29:27.106 | WARNING  | __main__:<module>:581 - 封控出现，专辑 94174279 章节稍后补爬
2025-09-19 20:29:29.016 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2016-02-22', 'anchorUid': 31657782, 'playCount': 185153829, 'comments_count': 1502, 'score': 0.67, 'albumTitle': '明末边军一小兵 | 重生 | 逆袭 | 多人有声剧', 'anchorName': '摩崖时刻', 'fansCount': 1806651, 'commentCount': 0, 'trackCount': 602, 'albumId': 3742942}
2025-09-19 20:29:29.021 | WARNING  | __main__:<module>:581 - 封控出现，专辑 3742942 章节稍后补爬
2025-09-19 20:29:31.121 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-02-25', 'createDate': '2019-09-24', 'anchorUid': 166112216, 'playCount': 61637621, 'comments_count': 2540, 'score': 0.93, 'albumTitle': '亮剑｜桑梓领衔演播 | 影视原著 | 多人有声剧', 'anchorName': '华音有声剧社', 'fansCount': 481218, 'commentCount': 0, 'trackCount': 181, 'albumId': 29493780}
2025-09-19 20:29:31.126 | WARNING  | __main__:<module>:581 - 封控出现，专辑 29493780 章节稍后补爬
2025-09-19 20:29:33.070 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2023-02-22', 'anchorUid': 12648317, 'playCount': 177545781, 'comments_count': 3980, 'score': 0.84, 'albumTitle': '唐人的餐桌|唐砖作者孑与2新作|历史榜一|穿越重生|VIP免费多人', 'anchorName': '雅居讲故事', 'fansCount': 3506704, 'commentCount': 0, 'trackCount': 1940, 'albumId': 74519599}
2025-09-19 20:29:33.075 | WARNING  | __main__:<module>:581 - 封控出现，专辑 74519599 章节稍后补爬
2025-09-19 20:29:35.319 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-05-13', 'anchorUid': 157611133, 'playCount': 5286916, 'comments_count': 342, 'score': 0.97, 'albumTitle': '秦吏 | 多人有声剧 | 穿越历史 | 秦朝', 'anchorName': '阿波罗的小灶剧社', 'fansCount': 28363, 'commentCount': 0, 'trackCount': 900, 'albumId': 92791505}
2025-09-19 20:29:35.324 | WARNING  | __main__:<module>:581 - 封控出现，专辑 92791505 章节稍后补爬
2025-09-19 20:29:37.296 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-02-14', 'createDate': '2023-04-13', 'anchorUid': 26520310, 'playCount': 227345041, 'comments_count': 4600, 'score': 0.66, 'albumTitle': '寒门败家子 牛大宝多人剧 VIP免费', 'anchorName': '_牛大宝_', 'fansCount': 4167516, 'commentCount': 0, 'trackCount': 1206, 'albumId': 75492666}
2025-09-19 20:29:37.301 | WARNING  | __main__:<module>:581 - 封控出现，专辑 75492666 章节稍后补爬
2025-09-19 20:29:39.167 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-02-26', 'anchorUid': 26520310, 'playCount': 10652121, 'comments_count': 30, 'score': 0.7, 'albumTitle': '【免费】寒门败家子|牛大宝多人剧', 'anchorName': '_牛大宝_', 'fansCount': 4167516, 'commentCount': 0, 'trackCount': 301, 'albumId': 86856431}
2025-09-19 20:29:39.173 | WARNING  | __main__:<module>:581 - 封控出现，专辑 86856431 章节稍后补爬
2025-09-19 20:29:41.522 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-02', 'createDate': '2023-11-01', 'anchorUid': 35495812, 'playCount': 47900943, 'comments_count': 306, 'score': 0.68, 'albumTitle': '庶子无敌丨韬光养晦＆权倾朝野丨历史多人剧', 'anchorName': '杏花散人', 'fansCount': 711149, 'commentCount': 0, 'trackCount': 2168, 'albumId': 78930741}
2025-09-19 20:29:41.527 | WARNING  | __main__:<module>:581 - 封控出现，专辑 78930741 章节稍后补爬
2025-09-19 20:29:43.639 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-07-04', 'createDate': '2019-04-29', 'anchorUid': 64349400, 'playCount': 59481585, 'comments_count': 1833, 'score': 0.88, 'albumTitle': '覆汉（精品双播）', 'anchorName': '夜风静悄悄', 'fansCount': 272764, 'commentCount': 0, 'trackCount': 836, 'albumId': 23156940}
2025-09-19 20:29:43.643 | WARNING  | __main__:<module>:581 - 封控出现，专辑 23156940 章节稍后补爬
2025-09-19 20:29:45.566 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-04-21', 'anchorUid': 443932307, 'playCount': 32682580, 'comments_count': 531, 'score': 0.72, 'albumTitle': '落榜后招兵买马|多人|万里江山入我怀女帝跪求我别反', 'anchorName': '衍声工作室', 'fansCount': 608659, 'commentCount': 0, 'trackCount': 1099, 'albumId': 91782194}
2025-09-19 20:29:45.571 | WARNING  | __main__:<module>:581 - 封控出现，专辑 91782194 章节稍后补爬
2025-09-19 20:29:47.536 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-08-17', 'createDate': '2025-01-02', 'anchorUid': 70741939, 'playCount': 37454823, 'comments_count': 730, 'score': 0.8, 'albumTitle': '朕能走到对岸吗？（又名：乞丐刘协、我叫刘协）|穿越爆笑&历史权谋|vip有声小说《真假天子》', 'anchorName': '雷哥声之优', 'fansCount': 4146194, 'commentCount': 0, 'trackCount': 1190, 'albumId': 85124289}
2025-09-19 20:29:47.541 | WARNING  | __main__:<module>:581 - 封控出现，专辑 85124289 章节稍后补爬
2025-09-19 20:29:49.540 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-02-18', 'createDate': '2020-09-01', 'anchorUid': 26520310, 'playCount': 413858256, 'comments_count': 8505, 'score': 0.88, 'albumTitle': '皇家密探丨轻松历史密探丨牛大宝爆笑演播', 'anchorName': '_牛大宝_', 'fansCount': 4167516, 'commentCount': 0, 'trackCount': 1467, 'albumId': 41366938}
2025-09-19 20:29:49.545 | WARNING  | __main__:<module>:581 - 封控出现，专辑 41366938 章节稍后补爬
2025-09-19 20:29:51.528 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-08-05', 'anchorUid': 44332883, 'playCount': 1781845, 'comments_count': 5, 'score': 1.0, 'albumTitle': '潜伏：浦江危局 | 万历大帝 经典谍战', 'anchorName': '万历大帝', 'fansCount': 844314, 'commentCount': 0, 'trackCount': 492, 'albumId': 100812616}
2025-09-19 20:29:51.533 | WARNING  | __main__:<module>:581 - 封控出现，专辑 100812616 章节稍后补爬
2025-09-19 20:29:53.476 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-05-28', 'createDate': '2024-11-27', 'anchorUid': 1266964, 'playCount': 11731781, 'comments_count': 39, 'score': 0.86, 'albumTitle': '【免费】大明：家父永乐，永镇山河｜爆笑历史 | 有声的紫襟团队｜多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27683252, 'commentCount': 0, 'trackCount': 501, 'albumId': 84660090}
2025-09-19 20:29:53.481 | WARNING  | __main__:<module>:581 - 封控出现，专辑 84660090 章节稍后补爬
2025-09-19 20:29:58.588 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-03-24', 'anchorUid': 47963247, 'playCount': 20979350, 'comments_count': 174, 'score': 0.66, 'albumTitle': '抗战：开局德械师，造反就变强|爽文|金手指|热血抗日|VIP|多人有声剧', 'anchorName': '墨尘Mochen', 'fansCount': 68605, 'commentCount': 0, 'trackCount': 1490, 'albumId': 88306628}
2025-09-19 20:29:58.594 | WARNING  | __main__:<module>:581 - 封控出现，专辑 88306628 章节稍后补爬
2025-09-19 20:30:00.539 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2022-03-24', 'anchorUid': 40084802, 'playCount': 303201311, 'comments_count': 7444, 'score': 0.81, 'albumTitle': '锦衣丨搞笑沙雕&爆笑大明|VIP免费有声小说', 'anchorName': '安燃', 'fansCount': 3142907, 'commentCount': 0, 'trackCount': 1266, 'albumId': 60639428}
2025-09-19 20:30:00.545 | WARNING  | __main__:<module>:581 - 封控出现，专辑 60639428 章节稍后补爬
2025-09-19 20:30:02.607 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-05-22', 'anchorUid': 2342717, 'playCount': 33783986, 'comments_count': 230, 'score': 0.65, 'albumTitle': '过河卒 | 赛博朋克修仙玄幻&齐玄素&VIP免费多人剧 |大斌监制', 'anchorName': '大斌', 'fansCount': 9967492, 'commentCount': 0, 'trackCount': 3179, 'albumId': 81904909}
2025-09-19 20:30:02.613 | WARNING  | __main__:<module>:581 - 封控出现，专辑 81904909 章节稍后补爬
2025-09-19 20:30:05.039 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-08-26', 'createDate': '2023-09-01', 'anchorUid': 10778196, 'playCount': 3007900965, 'comments_count': 9815, 'score': 0.87, 'albumTitle': '第九特区丨头陀渊演播丨搞笑热血都市丨伪戒丨VIP免费多人有声剧', 'anchorName': '头陀渊讲故事', 'fansCount': 15642805, 'commentCount': 0, 'trackCount': 2813, 'albumId': 77855794}
2025-09-19 20:30:05.044 | WARNING  | __main__:<module>:581 - 封控出现，专辑 77855794 章节稍后补爬
2025-09-19 20:30:07.215 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-02-25', 'createDate': '2021-10-22', 'anchorUid': 100702003, 'playCount': 1201171354, 'comments_count': 21289, 'score': 0.9, 'albumTitle': '吞噬星空丨边江&刘思岑主役有声剧丨我吃西红柿丨边江工作室丨徐宇隆演播', 'anchorName': '边江工作室', 'fansCount': 2470156, 'commentCount': 0, 'trackCount': 1305, 'albumId': 54079657}
2025-09-19 20:30:07.220 | WARNING  | __main__:<module>:581 - 封控出现，专辑 54079657 章节稍后补爬
2025-09-19 20:30:09.287 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-02-28', 'anchorUid': 1266964, 'playCount': 118385311, 'comments_count': 2141, 'score': 0.84, 'albumTitle': '深海余烬 | 有声的紫襟演播 | 远瞳 | 科幻银河奖 | 多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27683251, 'commentCount': 0, 'trackCount': 1238, 'albumId': 87003155}
2025-09-19 20:30:09.292 | WARNING  | __main__:<module>:581 - 封控出现，专辑 87003155 章节稍后补爬
2025-09-19 20:30:11.244 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-01-02', 'anchorUid': 100702003, 'playCount': 49892443, 'comments_count': 514, 'score': 0.86, 'albumTitle': '吞噬星空2起源大陆 | 边江工作室 | 科幻 | 我吃西红柿原著 | 刘思岑领衔多人有声剧', 'anchorName': '边江工作室', 'fansCount': 2470156, 'commentCount': 0, 'trackCount': 659, 'albumId': 85124342}
2025-09-19 20:30:11.249 | WARNING  | __main__:<module>:581 - 封控出现，专辑 85124342 章节稍后补爬
2025-09-19 20:30:13.207 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-02-25', 'createDate': '2022-09-22', 'anchorUid': 2694175, 'playCount': 722844871, 'comments_count': 10242, 'score': 0.89, 'albumTitle': '【燃番啦】第一序列丨同名动漫原著丨会说话的肘子著丨都市异能丨科幻废土丨精品多人有声剧', 'anchorName': '小连杀剧社', 'fansCount': 941517, 'commentCount': 0, 'trackCount': 1142, 'albumId': 71189183}
2025-09-19 20:30:13.212 | WARNING  | __main__:<module>:581 - 封控出现，专辑 71189183 章节稍后补爬
2025-09-19 20:30:15.178 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-06-30', 'createDate': '2024-11-07', 'anchorUid': 1266964, 'playCount': 376029074, 'comments_count': 2905, 'score': 0.69, 'albumTitle': '天才俱乐部 | 有声的紫襟 | 都市科幻脑洞 | 银河奖 | 多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27683251, 'commentCount': 0, 'trackCount': 1357, 'albumId': 84365777}
2025-09-19 20:30:15.183 | WARNING  | __main__:<module>:581 - 封控出现，专辑 84365777 章节稍后补爬
2025-09-19 20:30:17.128 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-07-14', 'anchorUid': 28016917, 'playCount': 11722641, 'comments_count': 151, 'score': 0.58, 'albumTitle': '末世大洪水：女邻居上门借粮 | 末世重生|爽文|科幻|安全屋|囤物资|多人有声剧', 'anchorName': '咖啡Coffee', 'fansCount': 527530, 'commentCount': 0, 'trackCount': 650, 'albumId': 97397324}
2025-09-19 20:30:17.134 | WARNING  | __main__:<module>:581 - 封控出现，专辑 97397324 章节稍后补爬
2025-09-19 20:30:19.440 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-06-01', 'createDate': '2024-08-20', 'anchorUid': 257931221, 'playCount': 117988351, 'comments_count': 898, 'score': 0.0, 'albumTitle': '全球高温|末日狠人：开局囤积万亿物资|末世重生|科幻|安全屋|囤物资|VIP多播', 'anchorName': '墨嫣然_嫣然有声', 'fansCount': 496089, 'commentCount': 0, 'trackCount': 735, 'albumId': 83195171}
2025-09-19 20:30:19.445 | WARNING  | __main__:<module>:581 - 封控出现，专辑 83195171 章节稍后补爬
2025-09-19 20:30:21.441 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-07-11', 'anchorUid': 257931221, 'playCount': 8885601, 'comments_count': 207, 'score': 0.68, 'albumTitle': '末日：我打造无限列车|凡人求生|末世脑洞|异能觉醒|群像|VIP多人有声剧', 'anchorName': '墨嫣然_嫣然有声', 'fansCount': 496089, 'commentCount': 0, 'trackCount': 701, 'albumId': 96829475}
2025-09-19 20:30:21.446 | WARNING  | __main__:<module>:581 - 封控出现，专辑 96829475 章节稍后补爬
2025-09-19 20:30:23.468 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-03-27', 'anchorUid': 257725285, 'playCount': 43809865, 'comments_count': 343, 'score': 0.66, 'albumTitle': '提前登陆五百年，我靠挖宝成神｜起点100W+书粉｜最终永恒作品｜多人有声剧', 'anchorName': '凌星儿_', 'fansCount': 225826, 'commentCount': 0, 'trackCount': 1257, 'albumId': 88609401}
2025-09-19 20:30:23.474 | WARNING  | __main__:<module>:581 - 封控出现，专辑 88609401 章节稍后补爬
2025-09-19 20:30:25.602 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-07-07', 'createDate': '2021-05-27', 'anchorUid': 35310389, 'playCount': 425055207, 'comments_count': 7244, 'score': 0.74, 'albumTitle': '踏星|无尽种族&热血激战 | 伍壹先生领衔多人有声剧', 'anchorName': '伍壹先生', 'fansCount': 2306998, 'commentCount': 0, 'trackCount': 7570, 'albumId': 49863111}
2025-09-19 20:30:25.608 | WARNING  | __main__:<module>:581 - 封控出现，专辑 49863111 章节稍后补爬
2025-09-19 20:30:27.533 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-02-24', 'createDate': '2022-01-10', 'anchorUid': 14425045, 'playCount': 197721650, 'comments_count': 4325, 'score': 0.86, 'albumTitle': '【燃番啦】从红月开始|黑山老鬼|末世恐怖多人有声剧|猩红降临作者黑山老鬼', 'anchorName': '大块奥利奥', 'fansCount': 403204, 'commentCount': 0, 'trackCount': 984, 'albumId': 56206988}
2025-09-19 20:30:27.538 | WARNING  | __main__:<module>:581 - 封控出现，专辑 56206988 章节稍后补爬
2025-09-19 20:30:29.427 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-12-16', 'anchorUid': 257931221, 'playCount': 53443367, 'comments_count': 403, 'score': 0.6, 'albumTitle': '末世第一狠人|末日求生|非重生|轻系统|丧尸病毒|VIP多播', 'anchorName': '墨嫣然_嫣然有声', 'fansCount': 496089, 'commentCount': 0, 'trackCount': 1675, 'albumId': 84921693}
2025-09-19 20:30:29.431 | WARNING  | __main__:<module>:581 - 封控出现，专辑 84921693 章节稍后补爬
2025-09-19 20:30:31.372 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-01-15', 'createDate': '2019-06-27', 'anchorUid': 48812225, 'playCount': 454004927, 'comments_count': 6080, 'score': 0.69, 'albumTitle': '末日蟑螂丨末世鼻祖', 'anchorName': '悦音涟漪丶不倾', 'fansCount': 1155005, 'commentCount': 0, 'trackCount': 1636, 'albumId': 24671709}
2025-09-19 20:30:31.376 | WARNING  | __main__:<module>:581 - 封控出现，专辑 24671709 章节稍后补爬
2025-09-19 20:30:33.268 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2025-05-06', 'createDate': '2021-04-25', 'anchorUid': 6424462, 'playCount': 254260662, 'comments_count': 4061, 'score': 0.86, 'albumTitle': '黎明之剑（搞笑科幻种田丨多人有声剧）|长夜开拓者|深海余烬前作', 'anchorName': '麦疯的思远', 'fansCount': 1574227, 'commentCount': 0, 'trackCount': 2856, 'albumId': 48972887}
2025-09-19 20:30:33.273 | WARNING  | __main__:<module>:581 - 封控出现，专辑 48972887 章节稍后补爬
2025-09-19 20:30:35.239 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2022-08-11', 'anchorUid': 102197751, 'playCount': 303828778, 'comments_count': 4204, 'score': 0.68, 'albumTitle': '末日刁民丨末世爽文丨多人有声剧', 'anchorName': '张三疯在此_牧声志合', 'fansCount': 525880, 'commentCount': 0, 'trackCount': 2001, 'albumId': 70215117}
2025-09-19 20:30:35.243 | WARNING  | __main__:<module>:581 - 封控出现，专辑 70215117 章节稍后补爬
2025-09-19 20:30:37.254 | INFO     | __main__:<module>:550 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2020-04-14', 'anchorUid': 109114414, 'playCount': 419691794, 'comments_count': 4581, 'score': 0.42, 'albumTitle': '末世大回炉|重回末日前|末日安全屋|末世庇护所', 'anchorName': '声情工作室', 'fansCount': 1819278, 'commentCount': 0, 'trackCount': 1935, 'albumId': 36765062}
2025-09-19 20:30:37.259 | WARNING  | __main__:<module>:581 - 封控出现，专辑 36765062 章节稍后补爬
